0.10178952,-0.7690651,-0.15588401,-0.29115313,1.4787298,0.6205662,-1.149077,0.9349169,0.3138924,0.9256284,1.2147635
0.26855978,0.5417663,-0.14713755,-1.470993,-0.35796058,0.12928474,-0.55667573,0.19399399,-0.4848676,0.2814034,-3.3217106
-0.58290154,-0.3372419,0.4323774,-0.36346605,0.23479694,-0.8338898,0.028758964,-1.120226,0.47819382,-0.40155447,-2.6230555
0.9462018,0.67433745,0.2249637,-0.81959754,1.9244709,1.023611,-0.018203417,0.62352633,-0.22370641,0.9031424,10.520767
-0.0021387467,-0.9185445,0.72567403,-1.5928159,0.4015038,-0.60937405,-1.0965774,0.20612037,-2.0381815,-0.020860832,-5.607689
0.5427735,-0.48695412,-2.33548,0.22237925,1.5397676,1.3596529,-0.93342423,-2.4312658,0.41571006,0.6397637,-1.6986034
1.1744705,-0.40865192,-1.4838817,1.2000618,0.22163695,1.1722026,-0.72273844,0.018918615,0.8007884,-0.6798378,4.0392885
0.6776229,-1.2716262,0.89661705,0.9539859,0.060881272,0.16338655,-0.5334432,0.955814,1.1800455,0.56588376,6.307502
2.2270582,0.2507417,-0.6359851,2.4638557,-0.20250143,2.3651054,0.19683978,-0.9711901,3.3150342,0.29515874,12.512545
0.7587536,0.9781121,-0.5845605,1.6043849,-1.1661371,0.5162742,1.2408317,-1.7885368,1.631977,-1.0358142,3.232148
-0.784073,0.766665,-1.0240672,0.13437834,0.10684052,-0.150718,1.4967031,-0.81352365,0.23482046,0.11489992,-4.0298595
0.024497578,-0.41476747,0.19152178,0.05141538,-0.27030715,-0.51163733,0.20460488,0.5439427,-0.3718997,-0.043716796,-2.0948353
0.6550487,-0.44624966,-0.7454092,-1.0056334,1.6203988,0.20135689,-0.53268325,-0.5317815,-0.6810234,0.9730481,-0.80117226
-1.105755,0.24202323,-1.960247,-0.27719012,-1.6109413,-1.1566463,-0.16814488,-1.5672785,-0.43618533,-1.0828396,-12.781864
0.060867928,0.9863734,-0.94831294,2.1307325,-0.8085297,-0.06951757,-0.32147822,-1.9753277,2.2628365,-1.116697,1.1613436
1.0602784,-0.27041015,-0.31820118,-1.2011015,0.6802069,1.2080264,0.1570264,0.31250244,-0.5335212,0.22304933,-0.5610347
0.28844365,-0.7905707,-0.14391436,-0.34204605,-1.6901407,0.6771968,-1.0900065,-1.4628034,-0.43542576,-1.0826861,-7.3447094
0.14342164,0.071849115,-1.1427549,-0.4516427,0.9716647,-0.06884293,0.44370604,-0.7692478,-1.2433102,1.3260971,-2.8597145
1.1893351,0.45656776,0.37485978,0.9863081,-0.6474746,1.111826,-0.61976296,-0.9998138,0.8363244,-1.851516,4.23631
-1.7027953,0.29577538,0.38621798,0.8782127,0.66735953,-1.5350369,1.1565679,-0.74071926,0.72617084,1.3896762,-0.43048286
-1.0180639,0.12249172,0.5624274,0.15418726,1.9704841,-1.0982549,0.10453336,-0.78466904,0.8937171,1.7255921,5.449926
-0.39041156,-1.0094609,1.2627194,2.2611256,-0.37725928,0.33963516,-1.3542812,0.57193893,1.2821807,0.2891054,4.754427
-0.2197443,0.58906883,0.3469701,-0.6850387,0.41930047,-0.48808527,0.48429146,-0.20435973,-0.7625878,-0.575006,0.23874712
-1.4352901,0.26118115,0.87744045,-0.4478119,-0.72004336,-1.5225328,0.62583214,1.4887311,-0.0739424,-0.94788116,-0.82450175
1.4241134,-1.2865741,-0.77821815,0.4524192,-0.3831985,2.2291973,-1.9295307,-0.9415738,0.2878058,-0.29367778,-3.3025908
1.7866889,0.4481512,0.18822128,0.84091264,-0.009983548,0.22884403,-0.23319297,0.82571566,1.0845898,-1.12064,8.083466
1.5075723,1.5657684,0.6529514,-1.67504,0.3119109,1.7169513,1.4131558,1.4164126,-2.0395327,0.50946355,8.143
0.31855536,-1.38893,1.3974435,0.24854524,-0.0658521,0.6256615,-1.469189,0.96102107,-0.51499087,0.9522072,3.9295328
1.7817101,0.070177004,-0.13103499,-0.58056825,1.9537339,2.0858026,-0.8787532,0.0020283004,-0.40575606,2.035018,8.264436
-1.1968641,1.3948363,-1.6109505,0.3709659,-0.48761228,-0.94767267,1.1738621,-1.8605188,0.46499765,-0.9549095,-5.245909
-0.25224328,0.31241792,-2.4174788,-0.08123856,-1.5875576,-0.0016813813,0.65507877,-1.4879533,-0.88439834,-2.163671,-9.232592
-0.1421096,0.32751095,-0.037986826,0.51602405,-1.0878382,-0.19763409,-0.035182502,0.29841292,0.68898034,-1.2809492,-0.029054046
-0.18553095,-0.14013167,0.5969964,0.049523927,0.95424134,-0.3511267,-0.23591635,0.31467947,0.48119125,0.64773005,1.6608397
-0.40295076,2.0197895,-0.8604408,1.1841674,-0.4167317,-0.3184853,1.9554,-1.8164468,1.5694847,0.21923985,3.758123
-1.8565123,1.0506408,-0.83705586,0.8304272,1.7808454,-1.9307141,1.2979786,-0.28086814,0.9334704,0.9458389,3.544364
-0.15140325,-0.7421146,-1.0029138,-0.1215626,-0.6994697,-0.20837288,-0.010686447,-1.1786644,-0.513803,0.18802337,-8.246526
0.8135651,-0.54456866,0.7422972,1.2381103,-0.26305154,0.83630484,-0.13787079,1.3032978,1.188697,-0.26958326,9.119179
0.564585,-0.613177,1.4102361,0.18021037,1.602663,-0.23838839,-1.2904695,1.5265812,0.79829127,2.0316427,12.179132
-1.2020099,-0.24041823,-1.3429093,0.5351272,0.021871299,-0.43391758,-0.32200247,-1.0469118,0.4574344,0.5163498,-4.5452375
0.11620731,-0.18189147,-2.440566,0.07156435,0.5224189,-0.7319067,-0.57144064,-1.1575557,1.0542971,0.61713344,-5.91227
-0.720065,0.16718182,-1.490431,-1.243973,0.0013073898,-0.46674484,-0.57886064,0.106632635,-1.2454256,-0.19359036,-5.8400803
-0.63735926,-0.94404805,0.8720371,-0.2250848,0.80361855,-0.3848402,-1.334727,0.47581825,-1.0396204,0.461415,-3.8662157
0.30498853,0.012847973,0.5410989,1.0365281,0.7205577,-0.6085835,-0.18997721,0.15473743,1.0721213,-0.18710482,6.9778023
0.31823698,0.65128285,-1.5602771,-0.14111307,1.4749198,0.45515764,0.98597103,-1.1988643,-0.3602466,0.5002243,4.047275
-0.3741634,-0.41838583,-0.93014574,-0.09048711,-2.953012,-0.458413,-1.1041969,-0.44281188,-0.56670195,-2.980598,-14.24856
-1.1152325,1.1676878,1.1619612,-0.3452553,-0.9591934,-0.7935079,-0.116933435,0.44235104,0.7448026,-2.4721107,-1.679059
-1.3218712,0.057496928,-0.43584993,-0.15155818,0.9610064,-1.1386262,0.5391057,0.2868836,-0.55437773,0.14943276,-5.0078325
-0.22215447,0.12698747,1.1108917,1.2499018,0.680866,0.32303748,0.0400682,0.010397284,1.1465917,0.6491304,10.231119
-0.40340358,-0.15463635,-0.65128434,-0.09026267,0.56928104,0.23904832,0.005317038,0.708726,-0.028362604,-0.054996956,0.35925418
-1.5020964,-0.67887735,-1.5746053,-0.6029898,-0.9778576,-0.5935218,-1.2592564,-2.4468105,-1.9447222,0.43657696,-15.518854
0.047621146,0.51484865,-1.0808506,-1.3147755,1.0261222,-0.017296327,-1.165895,-1.4047309,-1.0783902,0.9032407,-1.8225803
-1.0556892,-0.6426221,-0.91300535,0.75641936,0.4310533,-1.8122448,0.10047304,-0.9296074,0.8696269,0.3361008,-3.278538
0.5160135,-0.056628775,0.27473143,-0.29972455,1.3222808,0.479413,-0.50648874,-0.15203348,-0.6030288,0.96605176,5.7963557
0.85968846,1.6223543,-1.6291535,1.2347834,-0.63626087,-0.023567682,1.4890966,-1.4452419,1.3022019,0.7368537,3.92522
0.18326199,-1.3749251,-1.1689521,0.26993358,-0.25729838,-0.40114614,-1.2646416,0.49712506,1.6774169,0.06085588,-4.4971027
-0.36076936,0.46652395,-0.07716289,0.0636744,0.0021032018,-0.38411987,0.13616794,0.9397527,1.0186976,0.31055388,0.27348608
0.33111772,-2.0078185,0.42059994,-0.6752668,-0.09419479,-0.51921433,-1.6598011,0.4917189,-1.0814344,-0.022224182,-7.923471
1.9486294,-2.0356863,-0.66063213,0.6290921,0.5168873,1.4380759,-2.4545076,-0.673442,0.7549461,-0.9039426,0.09861934
-1.6825322,-0.5924271,-1.312178,0.65488183,0.49941245,-0.60218084,0.27895144,-1.4017491,0.93441355,1.5397787,-1.7730453
0.41619134,-1.095504,-0.23249494,1.3519572,0.17613213,0.54906434,-1.755146,-0.44573593,0.49423406,0.8604829,4.2763824
1.1859593,0.9903178,0.2544625,-0.35626072,-1.7095369,1.1086911,1.3853581,0.08299422,0.002211047,-1.6513225,1.0925231
0.0794628,1.434046,1.3660188,-1.6689196,-1.0846835,-0.6654548,0.68554574,0.40068766,0.10989467,-1.1467716,-1.5095768
1.9405186,0.21081029,-1.9935476,-0.035627954,-0.6941056,1.4834143,-0.56700575,-1.3933144,-0.07605961,0.05562728,-3.4865484
0.0059913998,-0.35737094,-0.9216559,1.3742353,0.228939,0.25115725,-0.4311687,-0.59375745,1.0248727,0.17698202,-0.37996674
1.3419936,-0.2813783,-0.5325638,1.0740136,-0.44329756,-0.11077125,0.38801035,-0.7042787,1.0149237,-0.15280588,3.860667
0.0001419672,2.3999596,-0.3359704,-0.11232606,-1.0789726,-1.0632647,1.4720212,-0.5426437,-0.2334556,-1.2001176,-1.0263451
0.75001365,-1.0052092,0.1988704,-2.4655912,0.24103835,-0.18943995,-0.8613873,-0.49675325,-2.2095644,-0.6992548,-7.4138365
-0.83667195,-1.5094777,-0.0010994866,-0.043928016,0.26931438,-1.4047669,-2.2666352,-0.32886213,-0.6411598,-0.11907738,-10.432387
0.28436306,1.2840244,1.0678949,-1.1368995,0.14899583,0.9300165,0.6322777,0.084196985,-0.43143868,-0.7771716,5.6282473
-0.11746106,-0.18082432,-0.13953236,0.53313917,0.10054099,-0.35739213,0.98248637,-0.80719775,0.43708703,-0.37307227,0.7897967
-1.8357702,1.8332902,-1.1944076,0.46900806,0.036952883,-0.36482942,1.9151032,-0.9463511,-0.37289378,-1.0820799,-4.515665
1.0497162,1.0183748,1.2601438,0.10495593,0.5355916,0.7582023,0.5196793,-0.2093282,-0.22467494,0.6829184,9.606028
0.76793534,-1.0295819,-0.62719524,0.8143438,0.6284604,0.5557424,-0.9005701,-0.55105776,-0.06848743,0.46934754,0.8266964
0.41753912,0.5056976,0.9124704,0.93199354,-0.57467794,1.0179912,-0.73905015,0.7290067,0.94588643,-0.758484,4.8337526
-0.94719493,2.2531328,1.0885818,1.6125474,-0.3042685,-0.14899461,2.5840137,0.52392864,2.4128637,-0.8876921,14.488108
0.23849545,-1.6599671,-1.0913101,-0.4265873,-2.3821144,-0.4365552,-1.1317391,-0.2821855,-1.7688572,-1.567882,-15.96486
-0.8282914,1.6894433,-0.9209293,1.9999776,-1.6673384,-0.5267874,2.0593092,-0.68202907,1.9332147,-0.6491718,4.572004
-0.1851463,0.8795633,-0.9136923,0.06535776,-0.13702136,0.18438874,-0.07052684,0.60514146,0.30143598,-0.11690696,0.18697006
-1.773984,-1.3705124,-1.9348999,0.17822632,-0.3632134,-1.7263099,-1.1321651,-1.3021404,0.30480772,0.32950506,-13.079794
0.7947611,2.079038,0.39541134,-0.53997743,-0.07516625,0.57875186,1.6319699,0.5297137,-0.8019359,-0.35296234,4.5901456
1.423302,-0.19352223,-0.044153746,0.0025457158,-0.4883436,1.5916661,0.09104598,0.36924917,-0.8151106,-0.95500124,3.399454
-1.069988,0.92790306,-1.6000617,-0.006582615,-1.4898243,-2.3173566,-0.34872514,-0.73184603,0.41504043,-0.77006495,-9.204853
0.17320482,1.4547048,0.17201501,2.375321,0.984944,0.9814071,1.4196417,0.5603494,2.4752038,1.4987952,17.851929
2.0173075,-1.2170244,-0.8554956,-0.71704394,0.74908143,1.4120909,-1.4174808,-1.3946415,0.42345566,0.5335705,-0.48840415
1.5615908,1.4993688,-0.79792726,-1.1257148,2.6814568,1.4460119,0.53257847,-0.24633148,-1.740373,1.771498,11.695261
1.770635,-0.62083334,1.0915747,0.19659467,0.72901994,1.3633076,-0.7872982,1.3203557,0.14108142,1.0423006,6.488826
0.026989026,0.22283651,-1.9206207,2.0037763,1.1485534,0.943099,0.1719731,-1.2888758,1.5681561,0.38387817,3.5119772
-0.84952,-2.557755,0.10042506,1.7807676,-0.010194358,-0.7755573,-1.754169,0.0007748658,1.7113929,-0.7256953,-4.0779357
0.794598,-0.30063182,-0.90770817,1.0177908,0.9399222,0.012754178,-0.8536435,-0.24500579,0.20841068,0.14029628,1.9056529
-0.47041717,0.05878283,0.19852816,-2.7347484,0.9982161,-0.23765865,0.18857293,-0.49879614,-3.1648238,1.2446275,-6.5560226
1.555139,-0.50839156,-0.34677288,-0.24886192,-0.6476743,1.1989002,-1.2051997,-0.93123174,-0.9954092,-0.8340702,-4.5486126
0.95419014,-0.6785787,-0.67681015,0.08191357,-1.1558032,-0.012522929,0.6866449,-0.14833403,-0.25641146,-1.1591113,-2.447935
-0.14565055,-0.2826846,0.8266471,0.30666563,-1.5462742,-0.83999777,0.70708287,-0.22141182,0.16016723,-1.5240704,-3.3345685
-0.20693696,-1.5244429,0.5657507,0.13745512,-0.8473285,-1.5655584,-1.1445062,0.028534941,1.0388815,-0.19666877,-3.6803877
-0.55511945,-0.47099674,-0.20299652,0.95247495,-0.7591702,-0.274119,0.079950035,0.3113912,0.2214894,-0.39924276,2.7805834
1.7489771,1.7534138,-1.3857772,-0.5973217,1.3395809,0.60898745,0.69121397,-1.9019574,-0.002935431,0.40867555,8.114386
-0.19809802,-0.5222023,-2.1344683,0.73172766,-0.30978698,-0.6703202,-0.026526581,-1.8905721,-0.43488988,0.20214896,-6.0909057
0.89761454,0.89044696,0.8421915,-1.0691056,-1.3241912,0.660077,1.7238518,1.0386041,-1.8096943,-1.139208,2.64287
-0.5160635,-0.28412285,1.6382341,-0.54330623,1.3505216,-0.46421996,-0.89497924,1.756155,-1.0653129,0.92989343,3.2654715
-0.24286917,0.6029192,0.35407034,-2.2121346,-0.88130885,-0.7384381,0.43364897,0.48749724,-2.7382197,0.054048844,-9.042
-0.3274799,1.1527541,0.3750243,-0.00048107738,-1.3236166,0.029877827,-0.07332254,-1.1031889,-0.7223136,-0.99318147,-1.8944441
-2.073701,-2.4947875,-1.2869962,-1.3534819,-0.3438522,-2.283317,-1.9893231,-0.8328182,-0.7389552,-0.26619276,-23.330492
-0.4443983,-0.89670384,2.1928914,-0.321377,-0.51395726,-1.5715468,0.0022249338,1.5318507,0.011724511,-1.5043718,-0.74245733
0.17472088,1.0031391,-1.4055116,-1.8795512,0.40358213,0.30615658,0.5753682,-0.98597133,-0.8791454,0.090872794,-3.007876
0.5492922,-0.89339244,0.60756195,0.6987605,0.3070929,-0.45666513,-0.33944944,0.04923086,-0.09793818,1.114208,4.715974
0.28724357,0.41035867,-0.43361697,-0.0724666,0.47957164,-0.85740364,-0.42975003,-0.130861,-0.6280259,0.45930362,-1.0316019
1.3863165,0.111319825,-0.9894671,-0.5330531,-1.3613833,1.1911789,-0.6662319,-0.4226402,-0.92807645,-0.62274945,-4.038759
0.15185581,1.6248882,0.82201,0.34864476,0.66560125,0.38290524,1.5136309,-0.038120948,-0.11581524,0.94783276,8.858712
-1.4556981,0.29821938,-1.0994033,-1.4992898,-0.24188517,-1.9421017,0.58505875,-0.35947716,-1.2481655,-0.8139005,-8.698729
-0.5824244,0.4140905,0.51936775,0.45010817,0.40385696,-0.6472513,0.27973413,0.21582387,0.84663683,0.5717686,8.271961
0.66215444,0.9176278,-0.5377037,0.99330956,1.0237879,0.7448794,1.2321792,-0.50807416,1.5755024,0.4006801,9.266119
0.055308774,0.7616547,2.9568748,1.5292897,-0.18066722,0.35885054,-0.87986386,2.5362918,1.3753268,0.49762234,15.078041
0.6599286,0.63625485,0.42184365,-1.9157424,-0.6170004,0.45647603,0.61808723,-0.058956344,-1.8150078,-1.6783385,-1.2576895
